# %ECSV 1.0
# ---
# datatype:
# - {name: ST, datatype: string}
# - {name: WMF, datatype: float64}
# - {name: T_eq, datatype: float64}
# - {name: M_p, datatype: float64}
# - {name: Age, datatype: float64}
# - {name: R_b, datatype: float64}
# - {name: R_20mbar, datatype: float64}
# - {name: R_1mibar, datatype: float64}
# - {name: T_b, datatype: float64}
# - {name: T_int, datatype: float64}
# - {name: s_env, datatype: float64}
# - {name: I/MR^2, datatype: float64}
# - {name: L_env, datatype: float64}
# - {name: L_rad, datatype: float64}
# - {name: L_core, datatype: float64}
# - {name: L_grav, datatype: float64}
# - {name: u_tot, datatype: float64}
# meta: !!omap
# - comments: [Evolutionary tracks from the Steam Worlds Evolution Extended in Temperature model (Aguichine+2025), '', 'Model summary:',
#     'Earth-like core (32.5% iron-sulfur alloy, 67.5% mantle with Earth-like Fe/Si ratio)', Pure H2O envelope and pure H2O atmosphere
#       connected at P_b = 1000 bar, '', 'Parameters:', 'ST: Stellar Type (M or G), for radiative transfer in the atmosphere', 'WMF: Water
#       Mass Fraction, between 0.001 and 1', 'T_eq: Equilibrium temperature (K), between 500 K and 700 K', 'M_p: Planet mass (M_e), between
#       0.2 M_E and 20.0 M_E', 'Age: Host star age (Gyr), between 0.001 Gyr and 20 Gyr, assuming the planet formed at t_0 = 1 Myr (can
#       be adjusted)', '', 'Model outputs:', 'R_b: Planet radius (R_E) at 1000 bar', 'R_20mbar : Planet radius (R_E) at 20 mbar, pressure
#       level where pure steam is opaque at 1 micron', 'R_1mibar : Planet radius (R_E) at 1 microbar (0.1 Pa), pressure level of aerosols/haze
#       formation', 'T_b: Temperature (K) at 1000 bar)', 'T_int: Intrinsic temperature (K), nominal values are between 10 K and 400 K',
#     's_env: Specific entropy of H2O in the envelope (in J/K/kg)', 'I/MR^2: Normalized moment of inertia', '', 'Sources of energy for
#       the cooling, expressed as luminosities (in W):', 'L_env: energy from the H2O envelope (thermal + gravitational)', 'L_rad: radiogenic
#       heat produced in the core', 'L_core: thermal energy of the core', 'L_grav: gravitational energy of the core', 'u_tot: total energy
#       of the planet, obtained by fully integrating thermal (cp*T*dm) and gravitational energy', '', '', 'By construction:', L_env +
#       L_rad + L_core + L_grav = L_int = (4 * Pi * R_p**2) * (sigma_SB * T_int**4), d u_tot / d t = -L_int + L_rad, '', 'NB: The last
#       line of each track represents an estimate of the time until "full exhaustion".', '########################################################################################################',
#     ST    WMF    T_eq          M_p       Age       R_b  R_20mbar  R_1mibar       T_b     T_int           s_env          I/MR^2        L_env         L_rad        L_core        L_grav        u_tot]
# schema: astropy-2.0
ST WMF T_eq M_p Age R_b R_20mbar R_1mibar T_b T_int s_env I/MR^2 L_env L_rad L_core L_grav u_tot
G 0.001 400.0 1.09111896 10.0 1.00746 1.08221 1.10617 1506.71 17.02 10304.662 0.31970479 23445600000.0 2098280000000.0 1934280000000.0 195798000000.0 -2.87556e+32
G 0.001 400.0 1.09111896 20.0 1.00738 1.08208 1.10604 1501.95 10.0 10292.903 0.31974 0.997459 1047870000000.0 82.2913 8.32993 -2.87672e+32
G 0.001 400.0 1.39038559 0.001 1.11932 1.35869 1.41824 6563.86 1158.3 16520.0 0.3052 0.0 0.0 0.0 0.0 -3.65525e+32
G 0.001 400.0 1.39038559 0.0015 1.09253 1.19168 1.21559 3176.97 332.61 13362.679 0.31456 4422560000000000.0 374727000000000.0 3.84595e+17 3.90863e+16 -4.14141e+32
G 0.001 400.0 1.39038559 0.002 1.0903 1.18154 1.20448 2884.55 263.46 12941.636 0.31534 1734280000000000.0 374626000000000.0 1.50816e+17 1.53274e+16 -4.18198e+32
G 0.001 400.0 1.39038559 0.003 1.08849 1.17384 1.19607 2666.64 211.93 12601.76 0.315972 722970000000000.0 374426000000000.0 6.28709e+16 6389550000000000.0 -4.21473e+32
G 0.001 400.0 1.39038559 0.005 1.08696 1.1683 1.19026 2463.08 172.94 12262.217 0.316508 316535000000000.0 374026000000000.0 2.75266e+16 2797520000000000.0 -4.24262e+32
G 0.001 400.0 1.39038559 0.01 1.08539 1.16316 1.18498 2257.43 136.57 11895.698 0.31705462 120684000000000.0 373033000000000.0 1.0495e+16 1066600000000000.0 -4.27106e+32
G 0.001 400.0 1.39038559 0.02 1.08415 1.1593 1.18103 2110.17 111.86 11617.414 0.31749781 52057300000000.0 371060000000000.0 4527010000000000.0 460078000000000.0 -4.29367e+32
G 0.001 400.0 1.39038559 0.03 1.08349 1.15708 1.17878 2021.88 98.94 11443.709 0.31771948 30352500000000.0 369074000000000.0 2639510000000000.0 268253000000000.0 -4.30553e+32
G 0.001 400.0 1.39038559 0.05 1.0828 1.15481 1.17647 1926.27 85.75 11249.376 0.31796134 15495000000000.0 365197000000000.0 1347480000000000.0 136943000000000.0 -4.31814e+32
G 0.001 400.0 1.39038559 0.1 1.08198 1.15259 1.17422 1833.86 73.62 11054.969 0.31824982 6792010000000.0 355711000000000.0 590647000000000.0 60027200000000.0 -4.33297e+32
G 0.001 400.0 1.39038559 0.2 1.08132 1.15088 1.17247 1754.78 63.57 10883.012 0.3184816 2333880000000.0 337492000000000.0 202959000000000.0 20626700000000.0 -4.34491e+32
G 0.001 400.0 1.39038559 0.5 1.08082 1.14969 1.17126 1696.61 56.14 10752.988 0.31865347 548369000000.0 290064000000000.0 47687300000000.0 4846450000000.0 -4.35399e+32
G 0.001 400.0 1.39038559 1.0 1.08051 1.14904 1.17059 1664.73 52.01 10680.396 0.31875944 303198000000.0 223725000000000.0 26366800000000.0 2679640000000.0 -4.35949e+32
G 0.001 400.0 1.39038559 2.0 1.0801 1.14818 1.16972 1620.02 45.68 10576.852 0.31890681 207301000000.0 131421000000000.0 18027300000000.0 1832110000000.0 -4.36694e+32
G 0.001 400.0 1.39038559 5.0 1.07936 1.14676 1.16826 1543.76 31.93 10395.335 0.31915983 104455000000.0 26979400000000.0 9083640000000.0 923167000000.0 -4.38042e+32
G 0.001 400.0 1.39038559 10.0 1.07914 1.1463 1.1678 1511.89 18.41 10317.448 0.31924 8545120000.0 3946140000000.0 743101000000.0 75521100000.0 -4.38436e+32
G 0.001 400.0 1.39038559 20.0 1.07914 1.1463 1.1678 1511.89 18.41 10317.448 0.31924 0.40333 3565580000000.0 35.0743 3.56459 -4.38436e+32
G 0.001 400.0 1.77173358 0.001 1.19633 1.41097 1.46467 6563.86 1190.78 16520.0 0.30465 0.0 0.0 0.0 0.0 -5.71107e+32
G 0.001 400.0 1.77173358 0.0015 1.16923 1.25828 1.27967 3206.3 347.14 13402.848 0.31392 5780760000000000.0 477503000000000.0 5.22104e+17 5.36933e+16 -6.35666e+32
G 0.001 400.0 1.77173358 0.002 1.16695 1.24872 1.26924 2901.8 274.63 12967.558 0.3147 2256320000000000.0 477376000000000.0 2.03785e+17 2.09573e+16 -6.41098e+32
G 0.001 400.0 1.77173358 0.003 1.1651 1.24144 1.26131 2674.47 220.48 12614.375 0.315332 933433000000000.0 477122000000000.0 8.43054e+16 8669980000000000.0 -6.45505e+32
G 0.001 400.0 1.77173358 0.005 1.16353 1.23614 1.2557 2477.95 180.14 12287.785 0.31586636 411133000000000.0 476613000000000.0 3.71325e+16 3818720000000000.0 -6.49229e+32
G 0.001 400.0 1.77173358 0.01 1.1619 1.23134 1.2508 2270.89 142.95 11920.443 0.31642308 160038000000000.0 475346000000000.0 1.44543e+16 1486480000000000.0 -6.5312e+32
G 0.001 400.0 1.77173358 0.02 1.1606 1.22762 1.24699 2114.15 115.51 11625.117 0.31686456 65377700000000.0 472824000000000.0 5904750000000000.0 607246000000000.0 -6.5621e+32
G 0.001 400.0 1.77173358 0.03 1.15994 1.22567 1.24501 2030.78 102.92 11461.474 0.31709398 39467800000000.0 470311000000000.0 3564640000000000.0 366588000000000.0 -6.57777e+32
G 0.001 400.0 1.77173358 0.05 1.15917 1.22376 1.24308 1955.24 92.06 11308.97 0.31735572 23597900000000.0 465398000000000.0 2131310000000000.0 219184000000000.0 -6.59623e+32
G 0.001 400.0 1.77173358 0.1 1.1583 1.22133 1.24061 1836.67 75.91 11060.983 0.31765895 8531500000000.0 453323000000000.0 770544000000000.0 79242900000000.0 -6.61702e+32
G 0.001 400.0 1.77173358 0.2 1.1576 1.21976 1.23902 1764.16 66.38 10903.698 0.31789524 3353150000000.0 430024000000000.0 302848000000000.0 31144900000000.0 -6.63368e+32
G 0.001 400.0 1.77173358 0.5 1.15703 1.21852 1.23776 1698.64 57.75 10757.595 0.31808745 707981000000.0 369195000000000.0 63943100000000.0 6575920000000.0 -6.64712e+32
G 0.001 400.0 1.77173358 1.0 1.15674 1.21793 1.23716 1666.13 53.33 10683.598 0.31818644 352592000000.0 285234000000000.0 31845300000000.0 3274970000000.0 -6.65398e+32
G 0.001 400.0 1.77173358 2.0 1.15634 1.21715 1.23637 1623.35 47.09 10584.643 0.3183289 282516000000.0 167763000000000.0 25516200000000.0 2624090000000.0 -6.66369e+32
G 0.001 400.0 1.77173358 5.0 1.15558 1.21581 1.23501 1547.09 32.47 10403.392 0.31858417 111183000000.0 34580800000000.0 10041800000000.0 1032700000000.0 -6.68179e+32
G 0.001 400.0 1.77173358 10.0 1.15548 1.21563 1.23482 1535.14 29.18 10374.378 0.31862 58095800000.0 22272900000000.0 5247070000000.0 539609000000.0 -6.6841e+32
G 0.001 400.0 1.77173358 20.0 1.15548 1.21563 1.23482 1535.14 29.18 10374.378 0.31862 2.70726 21299400000000.0 244.513 25.1458 -6.6841e+32
G 0.001 400.0 2.25767578 0.001 1.27784 1.47103 1.51956 6563.86 1223.66 16520.0 0.30427 0.0 0.0 0.0 0.0 -8.90021e+32
G 0.001 400.0 2.25767578 0.0015 1.25065 1.33185 1.35121 3245.96 364.94 13456.593 0.3133 7751570000000000.0 608470000000000.0 7.32868e+17 7.19328e+16 -9.74732e+32
G 0.001 400.0 2.25767578 0.002 1.24822 1.32251 1.34105 2927.92 288.35 13006.538 0.31411 3010430000000000.0 608309000000000.0 2.84619e+17 2.79361e+16 -9.8227e+32
G 0.001 400.0 2.25767578 0.003 1.24626 1.31541 1.33335 2690.99 231.27 12640.906 0.31476 1240820000000000.0 607985000000000.0 1.17313e+17 1.15145e+16 -9.88394e+32
G 0.001 400.0 2.25767578 0.005 1.24461 1.31002 1.3276 2493.91 187.72 12315.086 0.315306 532566000000000.0 607335000000000.0 5.03512e+16 4942090000000000.0 -9.93519e+32
G 0.001 400.0 2.25767578 0.01 1.24293 1.30539 1.32285 2279.76 148.64 11936.7 0.31586583 205690000000000.0 605719000000000.0 1.94468e+16 1908760000000000.0 -9.98746e+32
G 0.001 400.0 2.25767578 0.02 1.24161 1.30186 1.31925 2119.97 119.53 11636.372 0.31630261 82635400000000.0 602501000000000.0 7812720000000000.0 766837000000000.0 -1.00288e+33
G 0.001 400.0 2.25767578 0.03 1.24097 1.30005 1.31742 2036.03 106.49 11471.921 0.31651974 49841400000000.0 599355000000000.0 4712230000000000.0 462517000000000.0 -1.00488e+33
G 0.001 400.0 2.25767578 0.05 1.24018 1.29814 1.31548 1952.13 94.07 11302.61 0.31677697 28154400000000.0 592967000000000.0 2661840000000000.0 261266000000000.0 -1.00732e+33
G 0.001 400.0 2.25767578 0.1 1.23929 1.29594 1.31324 1841.87 78.55 11072.097 0.31706944 10920100000000.0 577581000000000.0 1032430000000000.0 101336000000000.0 -1.01008e+33
G 0.001 400.0 2.25767578 0.2 1.2386 1.29445 1.31173 1768.11 68.55 10912.388 0.31730466 4303870000000.0 548082000000000.0 406907000000000.0 39938900000000.0 -1.01226e+33
G 0.001 400.0 2.25767578 0.5 1.23799 1.29322 1.31048 1702.82 59.69 10767.035 0.31750869 1008500000000.0 469721000000000.0 95347900000000.0 9358630000000.0 -1.01417e+33
G 0.001 400.0 2.25767578 1.0 1.2377 1.29265 1.30991 1667.62 54.64 10687.022 0.31760324 395143000000.0 363533000000000.0 37358600000000.0 3666840000000.0 -1.01505e+33
G 0.001 400.0 2.25767578 2.0 1.23735 1.29195 1.3092 1623.02 47.89 10583.862 0.31772019 261132000000.0 213324000000000.0 24688600000000.0 2423240000000.0 -1.01613e+33
G 0.001 400.0 2.25767578 5.0 1.2367 1.29084 1.30807 1555.28 34.18 10423.182 0.31793618 191421000000.0 44659800000000.0 18097800000000.0 1776340000000.0 -1.01817e+33
G 0.001 400.0 2.25767578 10.0 1.23646 1.29046 1.30768 1533.74 24.59 10370.908 0.31801 113505000000.0 21657100000000.0 10731200000000.0 1053300000000.0 -1.0189e+33
G 0.001 400.0 2.25767578 20.0 1.23646 1.29039 1.30761 1518.33 10.0 10333.291 0.31801 5.27795 20032100000000.0 499.002 48.9783 -1.0189e+33
G 0.001 400.0 2.87689978 0.001 1.36379 1.53649 1.58001 6563.86 1258.06 16520.0 0.30397 0.0 0.0 0.0 0.0 -1.3826e+33
G 0.001 400.0 2.87689978 0.0015 1.33707 1.41003 1.4273 3286.27 383.38 13510.555 0.3126 1.03278e+16 775359000000000.0 1.01858e+18 1.02048e+17 -1.49355e+33
G 0.001 400.0 2.87689978 0.002 1.33453 1.40103 1.41756 2954.34 302.52 13045.636 0.31342 3989980000000000.0 775153000000000.0 3.93511e+17 3.94244e+16 -1.5041e+33
G 0.001 400.0 2.87689978 0.003 1.33248 1.39427 1.41026 2709.49 242.85 12670.45 0.31408333 1650480000000000.0 774739000000000.0 1.62778e+17 1.63081e+16 -1.51262e+33
G 0.001 400.0 2.87689978 0.005 1.33077 1.38895 1.40454 2513.68 196.28 12348.706 0.3146375 696825000000000.0 773909000000000.0 6.87242e+16 6885220000000000.0 -1.51973e+33
G 0.001 400.0 2.87689978 0.01 1.32909 1.3845 1.40001 2284.66 153.79 11945.659 0.31518042 258128000000000.0 771852000000000.0 2.54578e+16 2550530000000000.0 -1.52671e+33
G 0.001 400.0 2.87689978 0.02 1.32779 1.38122 1.39666 2119.7 123.18 11635.858 0.3155961 102168000000000.0 767762000000000.0 1.00763e+16 1009510000000000.0 -1.53208e+33
G 0.001 400.0 2.87689978 0.03 1.32714 1.37971 1.39513 2047.99 111.27 11495.636 0.31580846 65554100000000.0 763714000000000.0 6465260000000000.0 647730000000000.0 -1.53479e+33
G 0.001 400.0 2.87689978 0.05 1.32632 1.37799 1.39339 1973.57 99.81 11346.353 0.31606975 40009900000000.0 755655000000000.0 3945970000000000.0 395332000000000.0 -1.53822e+33
G 0.001 400.0 2.87689978 0.1 1.32531 1.37576 1.39113 1857.55 82.89 11105.457 0.31639873 15580400000000.0 735842000000000.0 1536610000000000.0 153947000000000.0 -1.54238e+33
G 0.001 400.0 2.87689978 0.2 1.32465 1.37421 1.38957 1760.6 69.26 10895.849 0.31660982 4498590000000.0 699042000000000.0 443673000000000.0 44449900000000.0 -1.54516e+33
G 0.001 400.0 2.87689978 0.5 1.32408 1.37321 1.38855 1706.35 61.62 10774.999 0.31679259 1349950000000.0 599529000000000.0 133139000000000.0 13338700000000.0 -1.5475e+33
G 0.001 400.0 2.87689978 1.0 1.32373 1.3726 1.38794 1673.48 56.75 10700.433 0.31691141 692790000000.0 463366000000000.0 68326300000000.0 6845360000000.0 -1.54899e+33
G 0.001 400.0 2.87689978 2.0 1.32324 1.37182 1.38715 1630.28 50.16 10600.784 0.31706844 534588000000.0 271577000000000.0 52723600000000.0 5282180000000.0 -1.55101e+33
G 0.001 400.0 2.87689978 5.0 1.3226 1.37075 1.38606 1555.56 33.96 10423.843 0.31727246 145178000000.0 56904300000000.0 14318100000000.0 1434480000000.0 -1.55365e+33
G 0.001 400.0 2.87689978 10.0 1.32234 1.37034 1.38565 1526.62 17.39 10353.592 0.31736 26675400000.0 5589170000000.0 2630860000000.0 263576000000.0 -1.55476e+33
G 0.001 400.0 2.87689978 20.0 1.32234 1.37033 1.38564 1523.95 10.0 10347.075 0.31736 1.24841 3626190000000.0 123.125 12.3354 -1.55476e+33
G 0.001 400.0 3.66596142 0.001 1.4538 1.60861 1.64769 6563.86 1291.03 16520.0 0.30398 0.0 0.0 0.0 0.0 -2.1465e+33
G 0.001 400.0 3.66596142 0.0015 1.42826 1.49508 1.51078 3337.58 405.25 13578.31 0.31193 1.40631e+16 988022000000000.0 1.45215e+18 1.44666e+17 -2.28918e+33
G 0.001 400.0 3.66596142 0.002 1.42561 1.48584 1.50074 2972.11 314.97 13071.767 0.31275 5113730000000000.0 987756000000000.0 5.28041e+17 5.26046e+16 -2.304e+33
G 0.001 400.0 3.66596142 0.003 1.42361 1.47936 1.49377 2715.6 251.58 12680.173 0.313378 2074350000000000.0 987233000000000.0 2.14196e+17 2.13387e+16 -2.31519e+33
G 0.001 400.0 3.66596142 0.005 1.42195 1.47426 1.48827 2517.42 202.6 12355.026 0.31389727 867130000000000.0 986182000000000.0 8.95393e+16 8920110000000000.0 -2.32448e+33
G 0.001 400.0 3.66596142 0.01 1.42025 1.47018 1.4841 2305.21 161.97 11983.068 0.31441833 347472000000000.0 983552000000000.0 3.58797e+16 3574420000000000.0 -2.33394e+33
G 0.001 400.0 3.66596142 0.02 1.41886 1.467 1.48087 2140.99 131.01 11676.815 0.31484793 143860000000000.0 978340000000000.0 1.48549e+16 1479870000000000.0 -2.34169e+33
G 0.001 400.0 3.66596142 0.03 1.41816 1.46547 1.47931 2064.39 117.03 11528.023 0.31507222 88351700000000.0 973193000000000.0 9123150000000000.0 908869000000000.0 -2.34559e+33
G 0.001 400.0 3.66596142 0.05 1.41736 1.46352 1.47733 1954.26 99.54 11306.98 0.31531924 42264300000000.0 962923000000000.0 4364190000000000.0 434770000000000.0 -2.35008e+33
G 0.001 400.0 3.66596142 0.1 1.41641 1.46177 1.47556 1870.31 86.94 11132.458 0.3156151 21287700000000.0 937696000000000.0 2198160000000000.0 218986000000000.0 -2.3554e+33
G 0.001 400.0 3.66596142 0.2 1.41567 1.46011 1.47389 1758.98 70.75 10892.284 0.31584309 5181430000000.0 889159000000000.0 535031000000000.0 53301000000000.0 -2.35952e+33
G 0.001 400.0 3.66596142 0.5 1.41514 1.45923 1.47299 1710.52 63.64 10784.364 0.31600523 1806160000000.0 764708000000000.0 186503000000000.0 18579900000000.0 -2.36247e+33
G 0.001 400.0 3.66596142 1.0 1.41476 1.45861 1.47236 1676.31 58.46 10706.888 0.31612936 923822000000.0 588821000000000.0 95393400000000.0 9503300000000.0 -2.36464e+33
G 0.001 400.0 3.66596142 2.0 1.41431 1.45789 1.47163 1632.88 51.45 10606.841 0.31626851 617075000000.0 346602000000000.0 63718800000000.0 6347810000000.0 -2.36713e+33
G 0.001 400.0 3.66596142 5.0 1.41374 1.457 1.47073 1574.05 39.64 10468.216 0.31645 298025000000.0 114000000000000.0 30773900000000.0 3065760000000.0 -2.37032e+33
G 0.001 400.0 3.66596142 10.0 1.41374 1.457 1.47073 1574.05 39.64 10468.216 0.31645 198683000000.0 112462000000000.0 20515900000000.0 2043840000000.0 -2.37032e+33
G 0.001 400.0 3.66596142 20.0 1.41374 1.457 1.47073 1574.05 39.64 10468.216 0.31645 9.07977 109385000000000.0 937.574 93.4033 -2.37032e+33
G 0.001 400.0 4.67144294 0.001 1.54971 1.6883 1.72332 6563.86 1322.88 16520.0 0.30378 0.0 0.0 0.0 0.0 -3.32266e+33
G 0.001 400.0 4.67144294 0.0015 1.52458 1.58449 1.59858 3347.97 417.91 13591.902 0.31128 1.75453e+16 1259010000000000.0 1.88119e+18 1.77148e+17 -3.51025e+33
G 0.001 400.0 4.67144294 0.002 1.52191 1.57573 1.58899 2999.03 330.16 13111.061 0.31207 6810400000000000.0 1258670000000000.0 7.30204e+17 6.87619e+16 -3.53018e+33
G 0.001 400.0 4.67144294 0.003 1.51983 1.56953 1.58233 2734.83 263.96 12710.656 0.31269 2773290000000000.0 1258000000000000.0 2.97349e+17 2.80008e+16 -3.54571e+33
G 0.001 400.0 4.67144294 0.005 1.51811 1.56464 1.57709 2531.39 212.97 12378.648 0.31320909 1168970000000000.0 1256660000000000.0 1.25335e+17 1.18026e+16 -3.55858e+33
G 0.001 400.0 4.67144294 0.01 1.5164 1.56052 1.57282 2311.27 167.72 11994.062 0.31372 441020000000000.0 1253310000000000.0 4.72857e+16 4452800000000000.0 -3.5713e+33
G 0.001 400.0 4.67144294 0.02 1.51506 1.55755 1.56981 2139.84 134.83 11674.609 0.31411964 178182000000000.0 1246660000000000.0 1.91044e+16 1799030000000000.0 -3.58133e+33
G 0.001 400.0 4.67144294 0.03 1.51439 1.55612 1.56835 2058.82 119.38 11517.04 0.31431564 105410000000000.0 1240070000000000.0 1.13019e+16 1064280000000000.0 -3.58628e+33
G 0.001 400.0 4.67144294 0.05 1.51363 1.55459 1.56681 1975.48 105.76 11350.236 0.31454291 60898500000000.0 1227090000000000.0 6529470000000000.0 614867000000000.0 -3.59198e+33
G 0.001 400.0 4.67144294 0.1 1.51273 1.55269 1.56489 1851.34 86.45 11092.271 0.31481248 21729100000000.0 1194920000000000.0 2329770000000000.0 219390000000000.0 -3.59878e+33
G 0.001 400.0 4.67144294 0.2 1.51207 1.55153 1.56372 1782.57 76.12 10944.049 0.3150114 9553240000000.0 1135010000000000.0 1024290000000000.0 96455200000000.0 -3.60368e+33
G 0.001 400.0 4.67144294 0.5 1.51132 1.55034 1.56251 1713.18 65.63 10790.351 0.31523413 2399080000000.0 969935000000000.0 257227000000000.0 24222500000000.0 -3.60922e+33
G 0.001 400.0 4.67144294 1.0 1.51102 1.54981 1.56198 1674.46 59.61 10702.669 0.31532723 876319000000.0 752130000000000.0 93958000000000.0 8847830000000.0 -3.61152e+33
G 0.001 400.0 4.67144294 2.0 1.51065 1.54923 1.5614 1633.73 52.58 10608.831 0.31543327 656999000000.0 442285000000000.0 70442700000000.0 6633450000000.0 -3.61419e+33
G 0.001 400.0 4.67144294 5.0 1.51002 1.54832 1.56047 1574.05 39.85 10468.216 0.31562 420509000000.0 123440000000000.0 45086600000000.0 4245710000000.0 -3.61897e+33
G 0.001 400.0 4.67144294 10.0 1.51002 1.54832 1.56047 1574.05 39.85 10468.216 0.31562 280339000000.0 121204000000000.0 30057700000000.0 2830470000000.0 -3.61897e+33
G 0.001 400.0 4.67144294 20.0 1.51002 1.54832 1.56047 1574.05 39.85 10468.216 0.31562 12.8115 116731000000000.0 1373.63 129.353 -3.61897e+33
G 0.001 400.0 5.95270288 0.001 1.651 1.77529 1.80671 6563.86 1359.6 16520.0 0.30354 0.0 0.0 0.0 0.0 -5.13487e+33
G 0.001 400.0 5.95270288 0.0015 1.6263 1.68063 1.6934 3358.41 431.06 13605.508 0.31056 2.20771e+16 1604320000000000.0 2.44621e+18 2.05295e+17 -5.38159e+33
G 0.001 400.0 5.95270288 0.002 1.62369 1.67239 1.68431 3026.26 345.85 13150.473 0.3113 9117970000000000.0 1603900000000000.0 1.0103e+18 8.4788e+16 -5.40766e+33
G 0.001 400.0 5.95270288 0.003 1.62155 1.66645 1.67796 2755.05 276.88 12742.49 0.31191 3733530000000000.0 1603040000000000.0 4.13686e+17 3.47181e+16 -5.42911e+33
G 0.001 400.0 5.95270288 0.005 1.61976 1.66175 1.67294 2546.14 223.72 12403.443 0.31241909 1583500000000000.0 1601340000000000.0 1.75457e+17 1.4725e+16 -5.44693e+33
G 0.001 400.0 5.95270288 0.01 1.618 1.65765 1.66867 2330.38 176.1 12028.547 0.3129213 597190000000000.0 1597060000000000.0 6.61705e+16 5553270000000000.0 -5.46453e+33
G 0.001 400.0 5.95270288 0.02 1.6166 1.65475 1.66573 2154.41 141.78 11702.465 0.313316 243410000000000.0 1588590000000000.0 2.69705e+16 2263470000000000.0 -5.4785e+33
G 0.001 400.0 5.95270288 0.03 1.61591 1.65336 1.66431 2070.66 125.44 11540.343 0.31351543 144227000000000.0 1580180000000000.0 1.59808e+16 1341160000000000.0 -5.48544e+33
G 0.001 400.0 5.95270288 0.05 1.61522 1.65172 1.66265 1952.85 104.98 11304.091 0.31371217 64107000000000.0 1563660000000000.0 7103250000000000.0 596132000000000.0 -5.4923e+33
G 0.001 400.0 5.95270288 0.1 1.61439 1.6503 1.66122 1872.94 92.18 11138.001 0.31395012 33186500000000.0 1523120000000000.0 3677160000000000.0 308601000000000.0 -5.50066e+33
G 0.001 400.0 5.95270288 0.2 1.61362 1.64894 1.65985 1783.69 78.28 10946.496 0.31416347 11909100000000.0 1443510000000000.0 1319570000000000.0 110743000000000.0 -5.50828e+33
G 0.001 400.0 5.95270288 0.5 1.61314 1.64803 1.65894 1708.88 66.51 10780.68 0.31430603 2197750000000.0 1242400000000000.0 243517000000000.0 20436900000000.0 -5.51315e+33
G 0.001 400.0 5.95270288 1.0 1.61287 1.6476 1.6585 1677.95 61.49 10710.62 0.31438119 1184170000000.0 959198000000000.0 131209000000000.0 11011600000000.0 -5.51589e+33
G 0.001 400.0 5.95270288 2.0 1.61242 1.64698 1.65787 1641.74 54.97 10627.408 0.3145083 1180720000000.0 565545000000000.0 130827000000000.0 10979500000000.0 -5.52031e+33
G 0.001 400.0 5.95270288 5.0 1.6117 1.64597 1.65685 1574.05 39.72 10468.216 0.31471 403669000000.0 148138000000000.0 44727800000000.0 3753720000000.0 -5.52754e+33
G 0.001 400.0 5.95270288 10.0 1.6117 1.64597 1.65685 1574.05 39.72 10468.216 0.31471 269113000000.0 145432000000000.0 29818500000000.0 2502480000000.0 -5.52754e+33
G 0.001 400.0 5.95270288 20.0 1.6117 1.64597 1.65685 1574.05 39.72 10468.216 0.31471 12.2984 140020000000000.0 1362.71 114.363 -5.52754e+33
G 0.001 400.0 7.58538038 0.001 1.75658 1.8673 1.8953 6563.86 1401.55 16520.0 0.30341 0.0 0.0 0.0 0.0 -7.93573e+33
G 0.001 400.0 7.58538038 0.0015 1.73355 1.78267 1.7942 3395.27 451.85 13653.236 0.309735 2.93944e+16 2044350000000000.0 3.33815e+18 2.9952e+17 -8.25054e+33
G 0.001 400.0 7.58538038 0.002 1.73086 1.77435 1.78493 3058.44 363.44 13196.605 0.31047 1.22632e+16 2043810000000000.0 1.39266e+18 1.24959e+17 -8.28719e+33
G 0.001 400.0 7.58538038 0.003 1.72875 1.76858 1.77877 2765.23 287.68 12758.436 0.3110525 4800320000000000.0 2042720000000000.0 5.45145e+17 4.89139e+16 -8.31609e+33
G 0.001 400.0 7.58538038 0.005 1.72704 1.76415 1.77405 2546.81 231.24 12404.571 0.31151727 1994050000000000.0 2040540000000000.0 2.26453e+17 2.03188e+16 -8.33943e+33
G 0.001 400.0 7.58538038 0.01 1.72537 1.76032 1.77005 2338.79 182.7 12043.665 0.31197875 764076000000000.0 2035110000000000.0 8.67717e+16 7785710000000000.0 -8.36224e+33
G 0.001 400.0 7.58538038 0.02 1.72398 1.75766 1.76734 2167.0 148.61 11726.45 0.31235554 325518000000000.0 2024300000000000.0 3.69672e+16 3316940000000000.0 -8.3811e+33
G 0.001 400.0 7.58538038 0.03 1.72328 1.75633 1.76599 2082.84 131.91 11564.214 0.31254957 196071000000000.0 2013580000000000.0 2.22667e+16 1997910000000000.0 -8.39074e+33
G 0.001 400.0 7.58538038 0.05 1.72249 1.75482 1.76446 1982.57 113.06 11364.62 0.3127688 98381500000000.0 1992160000000000.0 1.11726e+16 1002480000000000.0 -8.40143e+33
G 0.001 400.0 7.58538038 0.1 1.72167 1.75327 1.7629 1869.84 94.29 11131.46 0.31299599 39779300000000.0 1940630000000000.0 4517500000000000.0 405339000000000.0 -8.41279e+33
G 0.001 400.0 7.58538038 0.2 1.72095 1.75211 1.76173 1792.81 81.91 10966.359 0.31319069 16775400000000.0 1841230000000000.0 1905080000000000.0 170936000000000.0 -8.42257e+33
G 0.001 400.0 7.58538038 0.5 1.72038 1.75114 1.76075 1711.92 68.79 10787.527 0.31334936 3039230000000.0 1584540000000000.0 345147000000000.0 30968800000000.0 -8.4303e+33
